PL_Index,LP_Index,Pivot_Energy,PLEC_Flux_Density,LP_Flux_Density,PL_Flux_Density,Frac_Variability,Variability_Index,Npred,LP_beta,LP_SigCurv,Energy_Flux100,PLEC_SigCurv,Flux1000,Signif_Avg,PLEC_Exp_Index,Source_Name,ASSOC_FGL,CLASS1,ASSOC1
2.4125972,2.377897,1506.9337,4.273417e-14,3.9175443e-14,3.82875e-14,0.66540843,29.073002,282.68475,0.022809746,0.0,9.741274e-13,0.0,7.281391e-11,4.472897,0.6666667,4FGL J0906.7+4950,,fsrq,87GB 090322.8+500444
2.0887058,1.5601702,2986.8704,1.3675064e-14,1.3968848e-14,1.04375305e-14,0.0,10.589989,161.66525,0.3676322,1.7489318,1.0413727e-12,2.1476107,9.3642094e-11,3.984595,0.6666667,4FGL J0907.1+0856,,bll,WISEA J090700.06+085751.0
2.0983994,2.086197,4514.704,4.5417924e-15,4.401799e-15,4.814978e-15,0.0,12.379854,184.0164,-0.04337507,0.49314168,1.1465632e-12,0.0,1.0299897e-10,4.241082,0.6666667,4FGL J0907.8-1002,,bcu,TXS 0905-097
2.9054148,2.8959444,456.06332,2.1864524e-12,2.3372378e-12,2.1746448e-12,0.4840238,28.6995,830.5498,0.05160531,0.46007246,3.1568474e-12,0.0,1.166655e-10,6.293156,0.6666667,4FGL J0908.5-8751,,bcu,AT20G J090956-875515
1.8324612,1.6714754,3477.0518,4.6327793e-14,4.753206e-14,4.212541e-14,0.24871965,18.836103,437.70584,0.104749024,2.6686156,5.1151743e-12,3.0840023,4.875176e-10,21.675596,0.6666667,4FGL J0908.9+2311,3FGL J0909.0+2310,bll,RX J0908.9+2311
2.060687,2.0669734,4600.377,3.781984e-15,3.653934e-15,3.829564e-15,0.0,8.5372095,201.82838,-0.0073488983,0.0,9.242537e-13,0.0,8.320769e-11,5.4707613,0.6666667,4FGL J0909.1+6647,,bcu,TXS 0905+670
2.4898105,2.5565624,995.7679,2.8365867e-12,2.854935e-12,2.509495e-12,1.0277808,1118.5679,5025.4277,0.10591141,5.818168,2.2545209e-11,5.432569,1.6854771e-09,42.802067,0.6666667,4FGL J0909.1+0121,3FGL J0909.1+0121,fsrq,PKS 0906+01
2.132778,2.0065336,1672.1273,4.2951957e-13,4.4048586e-13,4.1094707e-13,0.27870715,40.38571,1467.7977,0.084636144,2.764235,9.963962e-12,3.0062108,1.1357344e-09,30.902176,0.6666667,4FGL J0909.6+0159,3FGL J0909.6+0157,bll,PKS 0907+022
2.2862413,2.1923513,683.06116,6.8759577e-12,7.1089805e-12,6.4420296e-12,0.32429805,156.57365,4422.403,0.09497517,6.1644106,2.187914e-11,5.820077,2.185374e-09,60.772793,0.6666667,4FGL J0909.7-0230,3FGL J0909.8-0229,fsrq,PKS 0907-023
1.942968,1.8865072,3990.2354,8.500433e-15,8.493213e-15,7.735768e-15,0.0,11.572831,193.77515,0.057302635,0.6181944,1.3537713e-12,0.0,1.1915509e-10,7.1640835,0.6666667,4FGL J0909.7+3104,,bll,B2 0906+31
1.9372755,1.8678677,2207.259,3.1810378e-13,3.2483537e-13,3.051125e-13,0.18387356,31.595743,2052.3428,0.05325039,3.119892,1.5236354e-11,3.3416448,1.5370756e-09,44.079483,0.6666667,4FGL J0910.6+3329,3FGL J0910.5+3329,bll,Ton 1015
2.4085689,2.375121,1026.9523,6.220367e-13,6.25269e-13,5.6414227e-13,1.1155533,190.619,1284.8005,0.070477486,1.6881897,5.682988e-12,2.0169396,4.2650425e-10,14.976338,0.6666667,4FGL J0910.6+2247,3FGL J0910.9+2248,fsrq,TXS 0907+230
2.0472147,1.9798409,2328.0774,6.4341355e-14,6.373702e-14,5.951607e-14,0.6117055,52.54453,627.39935,0.052721854,1.0771623,3.5340478e-12,1.6922088,3.1805228e-10,16.825396,0.6666667,4FGL J0910.8+3859,3FGL J0910.7+3858,bll,FBQS J091052.0+390202
2.5165796,2.548069,2171.7302,1.2967649e-13,1.3156238e-13,1.2190257e-13,0.9307689,33.8212,917.45215,0.042857274,0.8546636,8.498457e-12,0.0,5.6561894e-10,6.597881,0.6666667,4FGL J0911.0-5047,2FGL J0910.4-5050,bcu,AT20G J091058-504807
2.2469494,2.253899,2756.7356,3.5481156e-14,3.3900346e-14,3.5907953e-14,0.27479112,16.683542,724.1273,-0.034674793,0.86625624,3.2863098e-12,0.0,2.8029418e-10,9.93758,0.6666667,4FGL J0911.7+3349,3FGL J0911.8+3351,bll,MG2 J091151+3349
2.50487,2.5082178,799.1544,1.418598e-12,1.4226519e-12,1.4325531e-12,1.0205487,382.5402,2190.0525,-0.005818167,0.0,8.037567e-12,0.0,5.4258376e-10,26.538237,0.6666667,4FGL J0912.2+4127,3FGL J0912.2+4126,fsrq,B3 0908+416B
2.2495687,2.169355,2170.6182,2.3970526e-14,2.3714204e-14,2.1212907e-14,0.0,7.214272,245.8786,0.08151728,0.63558143,1.136324e-12,0.23484322,9.6772416e-11,4.38687,0.6666667,4FGL J0912.2+3004,,bcu,B2 0909+30B
2.5028665,2.4980924,880.125,6.5929364e-13,7.1290586e-13,6.385943e-13,0.0,6.4502807,1015.8094,0.07490596,1.3347183,4.5590086e-12,0.0,3.0849956e-10,9.987562,0.6666667,4FGL J0912.2-2751,3FGL J0912.6-2757,bcu,PMN J0912-2752
1.7533787,1.3830826,6870.7793,3.5539554e-15,3.598148e-15,2.9632738e-15,0.24132691,18.680258,139.44415,0.21218243,1.4323491,1.438747e-12,2.0942323,1.11854866e-10,8.09725,0.6666667,4FGL J0912.2+2800,3FGL J0912.4+2800,bll,RX J0912.2+2759
1.7854987,1.7823448,5894.9805,8.021422e-15,8.160443e-15,8.125026e-15,0.341527,20.825857,286.34006,0.0019853788,0.0,2.9909187e-12,0.0,2.391118e-10,12.898704,0.6666667,4FGL J0912.5+1556,3FGL J0912.7+1556,bll,RX J0912.5+1555
1.8159631,1.8103075,3940.039,7.166529e-14,7.062561e-14,7.0032305e-14,0.024426628,14.074612,1234.1549,0.004561965,0.0,1.2347828e-11,0.49331912,1.011186e-09,35.035797,0.6666667,4FGL J0912.9-2102,3FGL J0912.9-2104,bll,MRC 0910-208
1.7711713,1.6651797,6918.5303,2.4689524e-15,2.4273792e-15,2.0513334e-15,0.49737743,19.413074,152.46405,0.101985075,1.1078076,1.0059477e-12,1.4431882,7.945118e-11,8.358484,0.6666667,4FGL J0913.3+8133,,bll,1RXS J091324.6+813318
2.343264,2.3671598,1813.6239,3.2319162e-14,3.0061094e-14,3.2096697e-14,0.0,11.55618,256.76837,-0.0352729,0.3471883,1.2079634e-12,0.0,9.624759e-11,4.192244,0.6666667,4FGL J0913.9+1732,,bcu,NVSS J091357+173412
2.2655582,2.2901669,2210.4683,3.1308554e-14,2.971511e-14,3.1403953e-14,0.0,9.01086,331.12228,-0.040011954,0.550391,1.7698538e-12,0.0,1.4927823e-10,6.250405,0.6666667,4FGL J0914.1-0202,,bcu,1RXS J091407.9-015949
2.6120253,2.6158617,863.758,3.5536602e-13,3.3561267e-13,3.6152299e-13,0.3476109,18.789787,609.37897,-0.048874725,0.7745733,2.6037167e-12,0.0,1.5295465e-10,6.5591164,0.6666667,4FGL J0914.4+0249,,fsrq,PKS 0912+029
2.0945938,1.8831091,2221.8286,3.5133443e-14,3.5596092e-14,2.7688862e-14,0.0,13.434649,217.86723,0.22238378,2.4798071,1.0513211e-12,2.7229004,1.5301546e-10,8.360469,0.6666667,4FGL J0914.8+5846,3FGL J0915.0+5844,bll,SDSS J091451.54+584438.1
2.1441097,1.9945229,3074.169,2.0642469e-14,2.0331511e-14,1.6329814e-14,0.36256957,17.739098,275.7143,0.20942424,1.4668119,1.7719754e-12,1.6022985,1.5780312e-10,5.2149906,0.6666667,4FGL J0915.1-3738,,bcu,NVSS J091506-373625
2.285545,2.2234337,1514.1827,2.1303971e-13,2.1631343e-13,1.8923705e-13,0.5925076,41.339226,862.34766,0.09580012,1.9547365,4.5530845e-12,2.0755422,3.790411e-10,12.048296,0.6666667,4FGL J0915.4-3027,,bcu,PMN J0915-3030
1.8607405,1.7179404,1594.3237,7.1837046e-13,7.5252266e-13,6.826619e-13,0.18702859,44.87391,2267.048,0.0845029,5.893423,1.917315e-11,5.8206086,2.0080486e-09,61.32,0.6666667,4FGL J0915.9+2933,3FGL J0915.8+2933,bll,Ton 0396
2.427222,2.2957385,782.5557,1.0336221e-12,1.0869879e-12,9.820188e-13,0.59832084,75.2084,1139.6165,0.124008514,2.4784544,4.259877e-12,1.7319981,4.076495e-10,18.511412,0.6666667,4FGL J0916.7+3856,3FGL J0916.3+3857,fsrq,4C +38.28
1.8577389,1.6262997,3488.7358,1.4568792e-14,1.4952164e-14,1.2113663e-14,0.22305295,16.563005,154.50804,0.17322327,2.3326087,1.377067e-12,2.6227982,1.4480053e-10,11.144108,0.6666667,4FGL J0916.7+5238,,bll,RX J0916.8+5238
2.4387758,2.4109378,1331.6149,1.5778835e-13,1.581221e-13,1.5083502e-13,1.1526387,62.63593,637.3022,0.035627685,0.43297112,2.8945253e-12,0.0,2.1058459e-10,7.810912,0.6666667,4FGL J0917.1-2131,,fsrq,PKS 0915-213
1.7491083,1.6375537,7355.828,3.6512062e-15,3.687787e-15,3.2656995e-15,0.0,17.663485,153.64938,0.075279914,0.77548397,1.7877985e-12,0.6726928,1.384504e-10,8.571514,0.6666667,4FGL J0917.3-0342,3FGL J0917.3-0344,bll,NVSS J091714-034315
2.3539677,2.2924192,1247.9373,1.7616811e-13,1.816488e-13,1.4252578e-13,0.4085536,21.562237,470.89972,0.221187,1.9453576,2.2419339e-12,1.6263173,1.7701564e-10,7.394333,0.6666667,4FGL J0918.9-0625,,bcu,PMN J0918-0628
1.9078759,1.7440535,4733.2485,7.562325e-15,6.916139e-15,5.588566e-15,0.0,14.595338,164.55737,0.17414735,1.5076513,1.3576476e-12,1.4312302,1.1769807e-10,6.0153804,0.6666667,4FGL J0919.3-2202,3FGL J0919.5-2200,bcu,1RXS J091926.5-220052
2.0248291,2.0291538,5049.6367,6.2932168e-15,5.962808e-15,6.0820163e-15,0.0,8.8546505,235.2245,-0.011124882,0.0,1.7383869e-12,0.0,1.561597e-10,5.8857374,0.6666667,4FGL J0920.2-3835,,bcu,MRC 0918-383
2.6654203,2.6583564,756.4241,5.6517177e-13,5.8157103e-13,5.53142e-13,0.550999,31.628672,729.27936,0.033662826,0.3919246,2.899729e-12,0.0,1.5782864e-10,7.183488,0.6666667,4FGL J0920.3-0443,,bcu,TXS 0917-044
2.3546586,2.4089105,1211.0056,3.7453547e-12,3.695628e-12,3.2579941e-12,0.9703142,2397.6035,10178.615,0.12420862,12.146834,4.049957e-11,12.239722,3.858647e-09,69.09253,0.6666667,4FGL J0920.9+4441,3FGL J0920.9+4442,fsrq,S4 0917+44
1.727408,1.4679865,5222.003,8.013732e-15,8.879478e-15,6.9808953e-15,0.0,6.139724,104.16643,0.19316164,2.2419736,1.8857897e-12,1.5605602,1.497821e-10,9.933292,0.6666667,4FGL J0920.9-2256,3FGL J0921.0-2258,bll,NVSS J092057-225721
2.2201161,2.2311285,2112.1318,5.6344164e-14,5.9564644e-14,4.634994e-14,1.3271005,78.539276,393.86826,0.17979571,2.4046097,1.7672685e-12,1.6580248,2.3489083e-10,8.676761,0.6666667,4FGL J0921.2-8211,,bcu,PKS 0924-819
2.308424,2.1974933,605.3166,1.3943211e-11,1.4438376e-11,1.3256956e-11,0.9289996,3454.8242,9453.098,0.09457504,9.330036,3.3854197e-11,9.400818,3.3031153e-09,107.42688,0.6666667,4FGL J0921.6+6216,3FGL J0921.8+6215,fsrq,OK 630
2.0496953,1.9740891,2301.237,6.7812346e-14,6.8501784e-14,6.226223e-14,0.53962135,34.359028,579.0806,0.0734492,1.3913515,3.6092566e-12,1.5361583,3.2485517e-10,15.470137,0.6666667,4FGL J0921.7+2336,2FGL J0921.9+2335,bll,NVSS J092145+233548
2.0801084,1.9488907,1484.769,3.2957358e-13,3.4719016e-13,3.1340967e-13,0.5187671,62.770695,904.9715,0.09969858,3.012193,6.011391e-12,2.4579036,7.097601e-10,24.831177,0.6666667,4FGL J0922.4-0528,3FGL J0922.4-0529,fsrq,TXS 0919-052
2.562475,2.5614707,2133.667,5.5356568e-14,5.1862777e-14,5.76228e-14,0.1792373,15.2526655,1116.619,-0.0547792,1.1702839,4.093081e-12,0.0,2.5705454e-10,6.548253,0.6666667,4FGL J0922.6+4454,,bcu,NVSS J092235+445749
2.406155,2.3254657,678.1697,2.330883e-12,2.378631e-12,2.1428746e-12,0.8214269,174.91641,1554.4896,0.09364133,2.6996026,7.1200016e-12,1.7340001,6.2798894e-10,22.253517,0.6666667,4FGL J0922.6+0434,2FGL J0922.7+0435,bcu,GB6 J0922+0433
2.8651304,2.775542,524.72217,1.2734009e-12,1.2404841e-12,1.0565675e-12,0.0,9.9100685,605.0616,0.15569307,1.2730894,2.2552656e-12,1.364404,8.9318344e-11,4.2618084,0.6666667,4FGL J0922.6-2116,,bcu,PMN J0922-2120
2.5953314,2.531659,641.57306,6.2597826e-12,6.485211e-12,5.7066123e-12,1.1567377,849.16895,3337.0554,0.11757269,4.60361,1.7034986e-11,4.4047217,1.1700607e-09,31.010553,0.6666667,4FGL J0922.7-3959,3FGL J0922.8-3959,fsrq,PKS 0920-39
2.7362978,2.7296789,585.09485,2.7967667e-12,2.8235552e-12,2.4151978e-12,0.6005345,114.383514,1874.9916,0.1604798,3.5382173,6.0773418e-12,3.481567,3.0490319e-10,18.265146,0.6666667,4FGL J0923.5+3852,3FGL J0923.1+3853,bcu,B2 0920+39
2.7335515,2.6698177,625.57556,6.401026e-13,6.170864e-13,5.728706e-13,0.741905,41.460896,570.003,0.073908165,0.5551008,1.8677134e-12,0.8547451,9.169109e-11,4.8268065,0.6666667,4FGL J0923.5+4210,,bcu,B3 0919+423
2.2746627,2.141829,1033.4694,1.0441229e-12,1.0806722e-12,9.377672e-13,0.42126507,87.75935,1759.1622,0.15742163,5.0625815,7.2701146e-12,4.954349,8.655084e-10,31.86828,0.6666667,4FGL J0923.5+4125,3FGL J0923.3+4127,fsrq,B3 0920+416
2.472643,2.4835758,828.828,6.7914327e-13,6.570801e-13,6.934571e-13,0.95235467,137.18065,1074.4521,-0.035648588,0.83584553,4.21995e-12,1.0588081,2.957949e-10,15.375253,0.6666667,4FGL J0924.0+2816,3FGL J0924.0+2816,fsrq,B2 0920+28
1.9135123,1.8775359,4467.618,9.225645e-15,9.299678e-15,8.695734e-15,0.135887,15.792229,220.3242,0.041462373,0.55118895,1.8919916e-12,0.0,1.644634e-10,8.3561,0.6666667,4FGL J0924.0+0534,3FGL J0924.2+0534,bll,RBS 0771
1.9097222,1.7901963,3711.9106,1.4767264e-14,1.5209276e-14,1.29015374e-14,0.22024807,15.308525,341.1521,0.11740905,1.8212305,1.9704659e-12,1.9156196,1.7097727e-10,12.358333,0.6666667,4FGL J0925.7+5959,3FGL J0925.6+5959,bll,NVSS J092542+595812
2.1631038,2.0901175,1660.3705,1.2356956e-13,1.2572225e-13,1.1237222e-13,0.25277823,18.803759,645.6419,0.08411828,1.6970246,3.2521457e-12,1.8226835,2.8801736e-10,14.604819,0.6666667,4FGL J0925.7+3126,3FGL J0925.7+3129,bll,B2 0922+31B
2.0218182,1.9810843,3023.3767,1.5959966e-14,1.6278503e-14,1.5340983e-14,0.40807182,19.925638,309.50104,0.038326748,0.51805073,1.551753e-12,0.0,1.3934251e-10,9.204538,0.6666667,4FGL J0926.4+5412,3FGL J0926.3+5409,bll,NVSS J092638+541126
2.2427187,2.2052789,1727.1759,5.0471715e-14,5.0836475e-14,4.7080185e-14,0.0,9.142755,311.99472,0.05657416,0.5385377,1.5048587e-12,0.0,1.2865982e-10,6.0844407,0.6666667,4FGL J0927.2+2454,,bll,MG2 J092720+2456
2.5806003,2.5265195,789.3817,9.155972e-13,9.438346e-13,8.642012e-13,1.0000772,140.3177,1201.3918,0.082845785,1.5373567,4.842353e-12,1.0108203,2.9691188e-10,13.585436,0.6666667,4FGL J0928.1-2035,3FGL J0927.9-2037,fsrq,PKS 0925-203
2.5217662,2.5847435,1175.9274,3.0088632e-13,3.1144117e-13,2.5349604e-13,0.56139916,30.682661,814.5096,0.14949603,2.3063734,3.413956e-12,1.6353092,2.7774752e-10,8.002242,0.6666667,4FGL J0928.2-3048,,bcu,PKS 0926-306
2.094046,2.1313074,3757.7183,4.4528437e-15,4.0566716e-15,4.4209784e-15,0.0,9.575699,181.63942,-0.03938969,0.32194147,7.1453667e-13,0.0,6.421976e-11,5.1184444,0.6666667,4FGL J0928.3+7444,,bcu,MS 09229+7459
2.5521395,2.4533722,792.09894,4.9749473e-13,5.0092786e-13,4.275746e-13,0.53323555,28.234638,568.6968,0.12876692,1.5197618,2.3867262e-12,1.5738003,1.5191443e-10,7.24563,0.6666667,4FGL J0928.4-0415,,bcu,PKS B0926-039
2.0105007,1.9108742,2774.27,3.7532806e-14,3.7091407e-14,3.364603e-14,0.4801342,32.018353,483.6967,0.08166652,1.2189686,2.862391e-12,1.9327509,2.56608e-10,14.127581,0.6666667,4FGL J0928.5+4048,3FGL J0928.5+4048,bll,1RXS J092837.8+404858
2.3626049,2.362876,1540.8518,1.4953713e-13,1.4762941e-13,1.5381473e-13,0.18562195,14.272678,788.65247,-0.025173318,0.4390632,3.9943617e-12,0.5633353,3.1301106e-10,9.63817,0.6666667,4FGL J0928.7-3529,3FGL J0928.9-3530,bll,NVSS J092849-352947
2.26126,2.1575286,1968.1619,2.2814856e-14,2.3179688e-14,2.1011167e-14,0.0,13.3943405,268.46298,0.10270261,0.7603754,9.0822944e-13,0.0,7.6809004e-11,4.6205406,0.6666667,4FGL J0929.2+7302,3FGL J0928.7+7300,bcu,GB6 J0929+7304
2.1025352,2.037086,1260.5793,7.1053753e-13,7.3500017e-13,6.879827e-13,0.4227319,105.82039,2155.264,0.054733984,2.9136255,1.0080787e-11,2.5304165,1.0618771e-09,37.131557,0.6666667,4FGL J0929.3+5014,3FGL J0929.4+5013,bll,GB6 J0929+5013
2.1217802,1.8243412,2487.5444,3.0248546e-14,3.0194617e-14,2.1390138e-14,0.0,15.885197,132.35875,0.323155,2.3784971,9.50532e-13,2.6450422,1.5245903e-10,5.541329,0.6666667,4FGL J0929.3-2414,,bll,NVSS J092928-241632
2.5905194,2.5277615,868.57513,3.037637e-13,3.0222984e-13,2.8240515e-13,0.0,6.4799047,620.49133,0.06944366,0.68533945,2.0368043e-12,0.52957344,1.2323234e-10,7.631705,0.6666667,4FGL J0929.6+4621,,bll,SDSS J092922.75+462046.4
2.1508694,2.0505588,1510.7345,5.755536e-13,5.9509163e-13,5.336373e-13,0.6525973,240.35614,2585.3315,0.10097419,4.7719946,1.0296397e-11,4.7720346,1.2084113e-09,40.072815,0.6666667,4FGL J0930.3+8612,3FGL J0930.2+8612,bll,S5 0916+864
1.8519762,1.8523831,6793.836,4.0058903e-15,3.8940582e-15,3.8784842e-15,0.28419432,19.492352,257.8262,0.0034931465,0.0,1.8471062e-12,0.0,1.5512286e-10,9.305163,0.6666667,4FGL J0930.5+4951,3FGL J0930.0+4951,bll,1ES 0927+500
2.0196438,1.8653845,3342.3315,8.276601e-15,8.380312e-15,5.8222097e-15,0.0,17.52286,140.19498,0.26286077,1.7685388,7.210942e-13,1.6942238,6.473343e-11,4.4496922,0.6666667,4FGL J0930.5+5132,3FGL J0930.7+5133,bll,NVSS J093033+513216
2.1432235,1.9990435,1559.5995,1.0228052e-13,1.0551454e-13,9.135538e-14,0.73384476,36.91053,351.7408,0.13886796,2.0449715,1.7837668e-12,2.0888126,2.2795968e-10,11.394455,0.6666667,4FGL J0930.7+3502,,bll,B2 0927+35
2.397693,2.2754734,778.9384,6.8889556e-13,7.3201737e-13,6.2074125e-13,0.8720242,70.00625,619.27985,0.15014715,2.1162426,2.7043478e-12,1.5744225,2.6870478e-10,10.806046,0.6666667,4FGL J0930.9-1015,,bcu,TXS 0928-099
2.7235634,2.7267246,595.81226,2.6021826e-12,2.6365516e-12,2.2015883e-12,0.42372638,45.45211,1443.0134,0.17256771,3.1987104,5.8469267e-12,2.9678638,2.976476e-10,14.213827,0.6666667,4FGL J0930.9+0033,,fsrq,PKS 0928+008
2.5257444,2.592189,1240.327,3.5057504e-13,3.6067338e-13,3.1606036e-13,0.74317354,77.88092,1232.8025,0.1067542,2.3193727,4.9605988e-12,1.6671628,3.7652104e-10,13.310944,0.6666667,4FGL J0931.2-8533,,bcu,PKS 0936-853
2.4900098,2.398604,613.45593,2.2511498e-12,2.3316301e-12,2.1486573e-12,1.1696975,443.75226,1774.0286,0.09233486,2.6096833,5.550044e-12,2.1909523,4.422795e-10,24.450735,0.6666667,4FGL J0932.6+5306,,fsrq,S4 0929+53
2.0194693,1.8254123,2854.143,2.6356857e-14,2.7069645e-14,2.1795826e-14,0.0,16.889992,276.92282,0.18325233,1.9078956,1.9623873e-12,1.984975,1.7616153e-10,8.314464,0.6666667,4FGL J0932.7+1041,,bll,NVSS J093239+104231
2.2286615,2.1684017,2063.0017,2.3510374e-14,2.4812051e-14,2.2009042e-14,0.6950054,23.63264,232.18015,0.08585315,0.7320778,1.0409657e-12,0.0,8.967726e-11,5.62395,0.6666667,4FGL J0932.8+3337,,bcu,TXS 0929+338
2.5789928,2.4227796,1240.192,1.1527879e-13,1.1033323e-13,8.9002366e-14,0.5274204,17.271862,371.6557,0.22177996,1.5027955,1.5977847e-12,1.7702241,9.817975e-11,4.4536033,0.6666667,4FGL J0933.5-0013,,bcu,87GB 093051.5+000203
2.0440154,1.8651481,5306.0073,2.0415124e-14,2.0826379e-14,1.6236488e-14,0.19645399,16.976248,322.43423,0.21798003,2.8304653,3.4816672e-12,3.0159874,4.126441e-10,10.645611,0.6666667,4FGL J0933.5-5240,,bcu,PMN J0933-5240
2.3818429,2.3351192,1130.2739,3.1726705e-13,3.1912038e-13,2.9590368e-13,0.3210833,27.020144,963.6277,0.06470319,1.3289952,3.7174157e-12,1.5145369,2.8626443e-10,15.427487,0.6666667,4FGL J0934.3+3926,3FGL J0934.1+3933,bll,GB6 J0934+3926
1.9021245,1.8737057,6328.724,4.7629925e-15,4.7687836e-15,4.4641406e-15,0.15921204,16.349709,226.82669,0.038088895,0.4609475,1.884171e-12,0.0,1.6288014e-10,7.271242,0.6666667,4FGL J0934.5-1720,,bll,RXC J0934.4-1721
1.916544,1.8504889,4584.958,2.1192917e-14,2.108538e-14,1.9220008e-14,0.0,10.025336,545.3714,0.06594799,1.3539395,4.3949913e-12,1.7741429,3.8257703e-10,15.407728,0.6666667,4FGL J0935.3-1736,3FGL J0935.1-1736,bll,NVSS J093514-173658
2.210717,2.239435,3000.6013,1.4536995e-14,1.3476024e-14,1.4175916e-14,0.0,16.122103,309.1295,-0.030881856,0.31853902,1.5235505e-12,0.0,1.3241797e-10,5.1358895,0.6666667,4FGL J0935.4-6911,,bcu,SUMSS J093448-691104
1.7950339,1.5241542,3950.146,2.7693185e-14,2.939784e-14,2.2345742e-14,0.4612455,27.204275,229.37787,0.23431867,3.83257,3.2022384e-12,3.9437473,3.2372813e-10,16.599703,0.6666667,4FGL J0936.3-2111,3FGL J0936.3-2114,bll,TXS 0933-209
2.0854194,1.9772005,2150.897,6.644008e-14,6.7039554e-14,5.9300255e-14,0.0914069,12.431912,487.15668,0.09636569,1.3391219,2.9804447e-12,1.1692628,2.680786e-10,12.376102,0.6666667,4FGL J0936.5+1847,,bll,GB6 J0936+1850
2.3679092,2.2417796,1639.2294,7.032325e-14,6.401712e-14,4.2642793e-14,0.0,10.969001,180.27216,0.35742986,2.0084927,8.349742e-13,2.193192,1.3419713e-10,4.036965,0.6666667,4FGL J0937.0-2044,,bcu,PMN J0937-2040
2.4631207,2.3651986,960.1621,4.4141066e-13,4.4552917e-13,3.9830804e-13,0.7059575,73.602455,1032.0503,0.124880336,1.9147731,3.47351e-12,2.1953056,2.4609573e-10,14.20851,0.6666667,4FGL J0937.1+5008,3FGL J0937.7+5008,fsrq,GB6 J0937+5008
2.0296564,1.8397839,2262.0764,6.476485e-14,6.799287e-14,5.716729e-14,0.5951649,42.865135,313.7781,0.16529888,2.4604008,2.4050688e-12,2.2611647,3.1301478e-10,13.151108,0.6666667,4FGL J0937.9-1434,3FGL J0937.9-1435,bll,NVSS J093754-143350
2.3834324,2.3866515,1567.1783,1.5935415e-13,1.569559e-13,1.5992776e-13,0.54068273,29.735798,883.7436,-0.011156868,0.0,4.3806824e-12,0.0,3.368401e-10,10.524885,0.6666667,4FGL J0938.9-6403,3FGL J0937.8-6407,bcu,1RXS J093850.5-640334
2.1772802,1.9944848,1423.5033,2.1321217e-13,2.1858798e-13,1.8308616e-13,0.83458483,68.03471,503.299,0.18111344,2.7009482,2.7799252e-12,2.7042265,3.8043138e-10,12.833355,0.6666667,4FGL J0939.3-1732,3FGL J0939.2-1732,bcu,TXS 0936-173
2.4645646,2.4464717,896.4339,7.9000245e-13,7.9199033e-13,6.899455e-13,0.8872812,117.86001,1159.7539,0.11014178,1.7625949,5.0828283e-12,1.6997398,3.5953476e-10,13.478068,0.6666667,4FGL J0940.0-2828,3FGL J0939.9-2831,bcu,TXS 0937-282
1.8176072,1.7811664,5752.33,7.190414e-15,7.392765e-15,6.9240975e-15,0.5347828,29.76137,359.72287,0.034123864,0.6353477,2.4267045e-12,0.0,1.9897141e-10,14.326554,0.6666667,4FGL J0940.4+6148,2FGL J0941.4+6148,bll,RX J0940.3+6148
2.535138,2.4633174,1118.2577,4.7150787e-13,4.8199953e-13,4.043277e-13,0.5228924,34.31734,891.8294,0.15004209,2.4075494,4.3138193e-12,2.4180834,3.9580877e-10,9.455597,0.6666667,4FGL J0940.7-6105,3FGL J0940.7-6102,bcu,MRC 0939-608
2.4515662,2.3619354,582.6046,3.912557e-12,4.03425e-12,3.6803655e-12,0.7117105,212.2352,2012.3547,0.08726137,2.9783418,8.562229e-12,3.0626457,7.0321465e-10,26.106943,0.6666667,4FGL J0940.9-1335,3FGL J0940.9-1337,fsrq,TXS 0938-133
2.4901514,2.5164225,1111.5596,2.433176e-13,2.4464035e-13,1.8535867e-13,0.726509,36.6993,540.0361,0.2669977,3.027734,1.8204464e-12,2.7668712,1.8376109e-10,8.832336,0.6666667,4FGL J0941.7+4125,,bcu,GB6 J0941+4121
2.422454,2.3924787,915.2231,5.3897945e-13,5.5824486e-13,4.889855e-13,0.39397636,28.347298,925.32153,0.11011759,1.823751,3.7440576e-12,1.178955,2.7707397e-10,13.644668,0.6666667,4FGL J0941.9+2724,3FGL J0941.6+2727,bll,GB6 J0941+2721
2.057632,2.0449378,2826.892,1.8209565e-14,1.8568165e-14,1.7765307e-14,0.44500613,19.256767,270.27292,0.02764782,0.31626248,1.5712644e-12,0.0,1.414525e-10,7.4689765,0.6666667,4FGL J0942.3+2842,,bll,NVSS J094223+284413
2.1957095,2.0511305,941.3066,1.0985925e-12,1.140943e-12,1.0283289e-12,0.6977792,171.00334,1318.2776,0.109993115,3.5413415,7.1067765e-12,3.72331,8.2157064e-10,27.802893,0.6666667,4FGL J0942.3-0800,3FGL J0942.1-0756,bll,PMN J0942-0800
1.9073733,1.8372202,3446.649,2.4640942e-14,2.542639e-14,2.2748825e-14,0.37143204,20.167368,374.70377,0.06764724,1.3247722,3.0176805e-12,1.1518632,2.615468e-10,12.806325,0.6666667,4FGL J0942.7-2028,,bcu,1RXS J094237.9-202720
2.7659316,2.7322416,499.9296,2.3967505e-12,2.374423e-12,2.2611724e-12,0.7460762,101.42998,1419.3031,0.045358717,0.86113846,4.0350626e-12,1.1659311,1.8822562e-10,10.537949,0.6666667,4FGL J0943.7+6137,,bcu,FIRST J094420.3+613550
